File,Line_number,SRC
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/AbstractOutputStreamAppender.java,163,error("Unable to write to stream " + manager.getName() + " for appender " + getName() + ": " + ex);
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/AbstractWriterAppender.java,87,error("Unable to write " + manager.getName() + " for appender " + getName() + ": " + ex);
log4j-core/src/main/java/org/apache/logging/log4j/core/config/AppenderControl.java,158,handleAppenderError(ex);
log4j-core/src/main/java/org/apache/logging/log4j/core/config/AppenderControl.java,160,handleAppenderError(new AppenderLoggingException(ex));
log4j-core/src/main/java/org/apache/logging/log4j/core/config/AppenderControl.java,164,private void handleAppenderError(final RuntimeException ex) {
log4j-core/src/main/java/org/apache/logging/log4j/core/config/AppenderControl.java,165,appender.getHandler().error(createErrorMsg("An exception occurred processing Appender "), ex);
log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/util/PluginRegistry.java,188,LOGGER.info("Plugin [{}] could not be loaded due to verification error.", className, e);
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingRandomAccessFileManager.java,167,try {
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingRandomAccessFileManager.java,168,randomAccessFile.close();
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingRandomAccessFileManager.java,169,return true;
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingRandomAccessFileManager.java,171,logError("Unable to close RandomAccessFile", e);
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/RollingRandomAccessFileManager.java,172,return false;
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,357,final StringBuilder sb = destination.append(original);//new StringBuilder(original);
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,360,pos = fragments[i].abbreviate(sb, pos);
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,366,final PatternAbbreviatorFragment terminalFragment = fragments[fragments.length - 1];
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,369,pos = terminalFragment.abbreviate(sb, pos);
log4j-core/src/main/java/org/apache/logging/log4j/core/pattern/NameAbbreviator.java,359,for (int i = 0; i < fragments.length - 1 && pos < original.length(); i++) {
log4j-core/src/main/java/org/apache/logging/log4j/core/impl/ThrowableProxy.java,701,map.put(stackTraceElement.toString(), entry);
log4j-core/src/main/java/org/apache/logging/log4j/core/config/LoggerConfig.java,268,return level == null ? parent.getLevel() : level;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,17,package org.apache.logging.log4j.flume.appender;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,19,import java.io.ByteArrayInputStream;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,20,import java.io.ByteArrayOutputStream;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,21,import java.io.DataInputStream;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,22,import java.io.DataOutputStream;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,23,import java.io.File;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,24,import java.nio.charset.Charset;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,25,import java.nio.charset.StandardCharsets;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,26,import java.util.HashMap;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,27,import java.util.Map;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,28,import java.util.concurrent.Callable;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,29,import java.util.concurrent.ExecutorService;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,30,import java.util.concurrent.Executors;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,31,import java.util.concurrent.Future;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,32,import java.util.concurrent.TimeUnit;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,33,import java.util.concurrent.atomic.AtomicLong;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,34,import javax.crypto.Cipher;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,35,import javax.crypto.SecretKey;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,37,import com.sleepycat.je.Cursor;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,38,import com.sleepycat.je.CursorConfig;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,39,import com.sleepycat.je.Database;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,40,import com.sleepycat.je.DatabaseConfig;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,41,import com.sleepycat.je.DatabaseEntry;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,42,import com.sleepycat.je.Environment;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,43,import com.sleepycat.je.EnvironmentConfig;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,44,import com.sleepycat.je.LockConflictException;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,45,import com.sleepycat.je.LockMode;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,46,import com.sleepycat.je.OperationStatus;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,47,import com.sleepycat.je.StatsConfig;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,48,import com.sleepycat.je.Transaction;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,49,import org.apache.flume.Event;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,50,import org.apache.flume.event.SimpleEvent;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,51,import org.apache.logging.log4j.LoggingException;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,52,import org.apache.logging.log4j.core.appender.ManagerFactory;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,53,import org.apache.logging.log4j.core.config.Property;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,54,import org.apache.logging.log4j.core.config.plugins.util.PluginManager;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,55,import org.apache.logging.log4j.core.config.plugins.util.PluginType;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,56,import org.apache.logging.log4j.core.util.ExecutorServices;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,57,import org.apache.logging.log4j.core.util.FileUtils;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,58,import org.apache.logging.log4j.core.util.Log4jThread;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,59,import org.apache.logging.log4j.core.util.Log4jThreadFactory;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,60,import org.apache.logging.log4j.core.util.SecretKeyProvider;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,61,import org.apache.logging.log4j.util.Strings;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,66,public class FlumePersistentManager extends FlumeAvroManager {
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,69,public static final String KEY_PROVIDER = "keyProvider";
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,71,private static final Charset UTF8 = StandardCharsets.UTF_8;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,73,private static final String DEFAULT_DATA_DIR = ".log4j/flumeData";
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,75,private static final long SHUTDOWN_WAIT_MILLIS = 60000;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,77,private static final long LOCK_TIMEOUT_SLEEP_MILLIS = 500;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,79,private static BDBManagerFactory factory = new BDBManagerFactory();
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,81,private final Database database;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,83,private final Environment environment;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,85,private final WriterThread worker;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,87,private final Gate gate = new Gate();
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,89,private final SecretKey secretKey;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,91,private final int lockTimeoutRetryCount;
log4j-flume-ng/src/main/java/org/apache/logging/log4j/flume/appender/FlumePersistentManager.java,93,private final ExecutorService threadPool;
