File,Line_number,SRC
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/FileRenameAction.java,104,if (renameEmptyFiles || source.length() > 0) {
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/FileRenameAction.java,106,if (parent != null && !parent.exists()) {
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/FileRenameAction.java,126,return true;
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/FileRenameAction.java,140,LOGGER.error("Unable to delete empty file " + source.getAbsolutePath());
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/DefaultRolloverStrategy.java,548,final FileRenameAction renameAction = new FileRenameAction(new File(currentFileName), new File(renameTo), false);
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/PatternLayout.java,281,return toSerializable(event, getStringBuilder()).toString();
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/PatternLayout.java,325,return toSerializable(event, getStringBuilder()).toString();
log4j-api/src/main/java/org/apache/logging/log4j/message/DefaultFlowMessageFactory.java,175,return new SimpleEntryMessage(entryText, message);
log4j-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java,621,return flowMessageFactory.newEntryMessage(messageFactory.newMessage(format));
log4j-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java,624,return flowMessageFactory.newEntryMessage(messageFactory.newMessage(format, params));
log4j-api/src/main/java/org/apache/logging/log4j/spi/AbstractLogger.java,636,return flowMessageFactory.newEntryMessage(messageFactory.newMessage(sb.toString()));
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/OnStartupTriggeringPolicy.java,37,private RollingFileManager manager;
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/OnStartupTriggeringPolicy.java,45,this.manager = manager;
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/OnStartupTriggeringPolicy.java,100,public static OnStartupTriggeringPolicy createPolicy() {
log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/OnStartupTriggeringPolicy.java,101,return new OnStartupTriggeringPolicy();
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java,35,import java.io.ByteArrayOutputStream;
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java,36,import java.io.IOException;
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java,37,import java.io.OutputStream;
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java,38,import java.io.PrintWriter;
log4j-core/src/main/java/org/apache/logging/log4j/core/layout/GelfLayout.java,39,import java.io.StringWriter;
