File,Line_number,SRC
src/plugin/protocol-ftp/src/java/org/apache/nutch/protocol/ftp/Ftp.java,128,u = new URL(response.getHeader("Location"));
src/plugin/lib-http/src/java/org/apache/nutch/protocol/http/api/HttpBase.java,447,if (agentVersion != null) {
src/java/org/apache/nutch/net/URLFilterChecker.java,94,URLFilters filters = new URLFilters(this.conf);
src/java/org/apache/nutch/metadata/Metadata.java,175,Metadata other = null;
src/java/org/apache/nutch/metadata/Metadata.java,176,try {
src/java/org/apache/nutch/metadata/Metadata.java,177,other = (Metadata) o;
src/java/org/apache/nutch/plugin/PluginManifestParser.java,96,LOG.warn(e.toString());
src/java/org/apache/nutch/plugin/PluginManifestParser.java,98,LOG.warn(e.toString());
src/java/org/apache/nutch/plugin/PluginManifestParser.java,100,LOG.warn(e.toString());
src/java/org/apache/nutch/plugin/PluginManifestParser.java,102,LOG.warn(e.toString());
src/plugin/protocol-http/src/java/org/apache/nutch/protocol/http/HttpResponse.java,227,int length = 0;                           // read content
src/plugin/protocol-file/src/java/org/apache/nutch/protocol/file/File.java,84,throw new FileException("Too many redirects: " + url);
src/java/org/apache/nutch/util/MimeUtil.java,130,try {
src/java/org/apache/nutch/util/MimeUtil.java,131,cleanedMimeType = MimeUtil.cleanMimeType(typeName) != null ? this.mimeTypes
src/java/org/apache/nutch/util/MimeUtil.java,133,: null;
src/java/org/apache/nutch/util/MimeUtil.java,139,try {
src/java/org/apache/nutch/util/MimeUtil.java,141,: null;
src/java/org/apache/nutch/util/MimeUtil.java,143,type = null;
src/plugin/protocol-http/src/java/org/apache/nutch/protocol/http/HttpResponse.java,158,readPlainContent(in);
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,72,private static final Pattern URL_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,73,Pattern.compile("^(([^:/?#]+):)?(//([^/?#]*))?([^?#]*)" +
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,93,private static final Pattern SCHEME_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,94,Pattern.compile("^[" + SCHEME_CHARS + "]+");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,96,private static final Pattern AUTHORITY_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,97,Pattern.compile("^([" + AUTHORITY_CHARS + "]*)(:\\d*)?(.*)?");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,108,private static final Pattern PATH_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,109,Pattern.compile("^(/[-\\w:@&?=+,.!/~*'%$_;\\(\\)]*)?$");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,113,private static final Pattern LEGAL_ASCII_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,114,Pattern.compile("^[\\x21-\\x7E]+$");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,116,private static final Pattern IP_V4_DOMAIN_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,117,Pattern.compile("^(\\d{1,3})[.](\\d{1,3})[.](\\d{1,3})[.](\\d{1,3})$");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,119,private static final Pattern DOMAIN_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,120,Pattern.compile("^" + ATOM + "(\\." + ATOM + ")*$");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,122,private static final Pattern PORT_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,123,Pattern.compile("^:(\\d{1,5})$");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,125,private static final Pattern ATOM_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,126,Pattern.compile("(" + ATOM + ")");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,128,private static final Pattern ALPHA_PATTERN =
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,129,Pattern.compile("^[" + ALPHA_CHARS + "]");
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,254,for(int i=0; i<chars.length; i++) {
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,255,if(chars[i] == '.') {
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,267,hostIP = (segLen >= hostIP.length()) ? ""
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,268,: hostIP.substring(segLen);
src/plugin/urlfilter-validator/src/java/org/apache/nutch/urlfilter/validator/UrlValidator.java,272,if (topLevel.length() < 2 || topLevel.length() > 4) {
src/java/org/apache/nutch/plugin/Extension.java,38,private PluginRepository pluginRepository;
src/java/org/apache/nutch/plugin/Extension.java,57,this.pluginRepository = pluginRepository;
src/java/org/apache/nutch/plugin/Extension.java,154,try {
src/java/org/apache/nutch/plugin/Extension.java,155,PluginClassLoader loader = fDescriptor.getClassLoader();
