File,Line_number,SRC
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,19,import java.util.Map;
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,20,import java.util.Collections;
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,23,import org.xml.sax.SAXException;
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,24,import org.xml.sax.ContentHandler;
tika-core/src/main/java/org/apache/tika/io/TikaInputStream.java,117,&& !(stream instanceof ByteArrayInputStream)) {
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,27,import org.apache.tika.mime.MediaType;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,28,import org.apache.tika.mime.MediaTypeRegistry;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,29,import org.apache.tika.mime.MimeType;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,30,import org.apache.tika.mime.MimeTypeException;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,31,import org.apache.tika.mime.MimeTypes;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,131,List<MimeType> possibleTypes = null;
tika-core/src/main/java/org/apache/tika/mime/ProbabilisticMimeDetectionSelector.java,138,possibleTypes = mimeTypes.getMimeType(prefix);
tika-core/src/main/java/org/apache/tika/fork/ForkParser.java,216,client = new ForkClient(loader, parser, java);
tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,61,ForkServer server = new ForkServer(System.in, System.out);
tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,100,Thread.sleep(5000);
tika-core/src/main/java/org/apache/tika/sax/XHTMLContentHandler.java,56,unmodifiableSet("title", "link", "base", "meta");
tika-core/src/main/java/org/apache/tika/detect/NameDetector.java,104,int hash = name.indexOf('#');
tika-core/src/main/java/org/apache/tika/detect/NameDetector.java,105,if (hash != -1) {
tika-core/src/main/java/org/apache/tika/detect/NameDetector.java,106,name = name.substring(0, hash);
tika-core/src/main/java/org/apache/tika/sax/LinkContentHandler.java,118,if (XHTML.equals(uri)) {
tika-core/src/main/java/org/apache/tika/sax/LinkContentHandler.java,119,if ("a".equals(local) || "img".equals(local)) {
tika-core/src/main/java/org/apache/tika/sax/LinkContentHandler.java,120,links.add(builderStack.removeFirst().getLink(collapseWhitespaceInAnchor));
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,161,String[] cmd = command[0].split(" ");
tika-server/src/main/java/org/apache/tika/server/resource/TikaResource.java,232,return MediaType.parse(ct);
tika-app/src/main/java/org/apache/tika/gui/TikaGUI.java,370,metadataBuffer.append(name);
tika-app/src/main/java/org/apache/tika/gui/TikaGUI.java,371,metadataBuffer.append(": ");
tika-app/src/main/java/org/apache/tika/gui/TikaGUI.java,372,metadataBuffer.append(md.get(name));
tika-app/src/main/java/org/apache/tika/gui/TikaGUI.java,373,metadataBuffer.append("\n");
tika-parsers/src/main/java/org/apache/tika/parser/rtf/RTFParser.java,87,metadata.add(Metadata.CONTENT_TYPE, "application/rtf");
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,50,private static final MediaType MEDIA_TYPE = MediaType
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,51,.application("geotopic");
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,52,private static final Set<MediaType> SUPPORTED_TYPES = Collections
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,53,.singleton(MEDIA_TYPE);
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,55,private static final Logger LOG = Logger.getLogger(GeoParser.class
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,56,.getName());
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,65,Metadata metadata, ParseContext context) throws IOException,
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,69,config = context.get(GeoParserConfig.class, config);
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,70,String nerModelPath = config.getNERPath();
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,77,NameEntityExtractor extractor = new NameEntityExtractor(nerModelPath);
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,149,return ExternalParser.check(new String[] { "lucene-geo-gazetteer",
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,151,&& config.getNERPath() != null
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParser.java,152,&& !config.getNERPath().equals("");
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,22,import java.net.URISyntaxException;
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,26,private static final long serialVersionUID = 1L;
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,27,private String nerModelPath = null;
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,30,try {
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,31,if (GeoParserConfig.class.getResource("en-ner-location.bin") != null) {
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,32,this.nerModelPath = new File(GeoParserConfig.class.getResource(
tika-parsers/src/main/java/org/apache/tika/parser/geo/topic/GeoParserConfig.java,36,e.printStackTrace();
