File,Line_number,SRC
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,50,String filename = TikaResource.detectFilename(httpHeaders
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,51,.getRequestHeaders());
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,54,try {
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,195,ais.close();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,196,tmp.close();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,199,xhtml.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,52,private interface Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,55,private static class TextStyle implements Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,56,public boolean italic;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,57,public boolean bold;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,58,public boolean underlined;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,61,private static class ListStyle implements Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,62,public boolean ordered;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,64,public String getTag() {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,65,return ordered ? "ol" : "ul";
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,69,private static final class OpenDocumentElementMappingContentHandler extends
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,70,ElementMappingContentHandler {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,71,private final ContentHandler handler;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,72,private final BitSet textNodeStack = new BitSet();
