File,Line_number,SRC
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/DOMContentUtils.java,204,public URL getBase(Node node) {
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/DOMContentUtils.java,226,try {
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/DOMContentUtils.java,227,return new URL(attr.getNodeValue());
src/plugin/parse-html/src/java/org/apache/nutch/parse/html/HtmlParser.java,178,URL baseTag = utils.getBase(root);
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMContentUtils.java,204,URL getBase(Node node) {
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMContentUtils.java,226,try {
src/plugin/parse-tika/src/java/org/apache/nutch/parse/tika/DOMContentUtils.java,227,return new URL(attr.getNodeValue());
src/java/org/apache/nutch/crawl/CrawlDbReader.java,171,LongWritable val = new LongWritable();
src/java/org/apache/nutch/crawl/CrawlDbReader.java,177,throws IOException {
src/java/org/apache/nutch/crawl/CrawlDbReader.java,178,val.set(0L);
src/java/org/apache/nutch/crawl/CrawlDbReader.java,181,while (values.hasNext()) {
src/java/org/apache/nutch/crawl/CrawlDbReader.java,183,val.set(val.get() + cnt.get());
src/java/org/apache/nutch/crawl/CrawlDbReader.java,210,if (k.equals("T")) {
src/java/org/apache/nutch/crawl/CrawlDbReader.java,219,LongWritable cnt = new LongWritable();
src/java/org/apache/nutch/crawl/CrawlDbReader.java,220,while (values.hasNext()) {
src/java/org/apache/nutch/crawl/CrawlDbReader.java,222,cnt.set(cnt.get() + val.get());
src/java/org/apache/nutch/crawl/CrawlDbReader.java,226,LongWritable cnt = new LongWritable(Long.MIN_VALUE);
src/java/org/apache/nutch/crawl/CrawlDbReader.java,227,while (values.hasNext()) {
src/java/org/apache/nutch/crawl/CrawlDbReader.java,233,LongWritable cnt = new LongWritable(Long.MAX_VALUE);
src/java/org/apache/nutch/crawl/CrawlDbReader.java,240,LongWritable cnt = new LongWritable();
src/java/org/apache/nutch/crawl/CrawlDbReader.java,243,cnt.set(cnt.get() + val.get());
src/java/org/apache/nutch/indexer/IndexerMapReduce.java,131,if (url != null) {
src/java/org/apache/nutch/crawl/URLPartitioner.java,67,int hashCode = urlString.hashCode();
