File,Line_number,SRC
ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariManagementControllerImpl.java,113,final private static String JDK_RESOURCE_LOCATION =
ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariServer.java,252,ServletHolder resources = new ServletHolder(ServletContainer.class);
ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariServer.java,253,resources.setInitParameter("com.sun.jersey.config.property.resourceConfigClass",
ambari-server/src/main/java/org/apache/ambari/server/controller/AmbariServer.java,255,resources.setInitParameter("com.sun.jersey.config.property.packages",
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/RequestResourceProvider.java,51,private static Set<String> pkPropertyIds =
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/RequestResourceProvider.java,52,new HashSet<String>(Arrays.asList(new String[]{
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/RequestResourceProvider.java,122,return pkPropertyIds;
ambari-server/src/main/java/org/apache/ambari/server/agent/HeartbeatMonitor.java,138,List<StatusCommand> cmds = new ArrayList<StatusCommand>();
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,52,private static final String CLUSTER_NAME_PROPERTY_ID                  = PropertyHelper.getPropertyId("Clusters", "cluster_name");
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,53,private static final String HOST_COMPONENT_CLUSTER_NAME_PROPERTY_ID   = PropertyHelper.getPropertyId("HostRoles", "cluster_name");
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,54,private static final String HOST_COMPONENT_HOST_NAME_PROPERTY_ID      = PropertyHelper.getPropertyId("HostRoles", "host_name");
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,55,private static final String HOST_COMPONENT_COMPONENT_NAME_PROPERTY_ID = PropertyHelper.getPropertyId("HostRoles", "component_name");
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,265,ResourceProvider provider = getResourceProvider(Resource.Type.Cluster);
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,268,try {
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,269,Set<Resource> clusters = provider.getResources(request, null);
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,273,clusterGangliaCollectorMap = new HashMap<String, String>();
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,275,for (Resource cluster : clusters) {
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,277,String clusterName = (String) cluster.getPropertyValue(CLUSTER_NAME_PROPERTY_ID);
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,301,provider = getResourceProvider(Resource.Type.HostComponent);
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,303,request = PropertyHelper.getReadRequest(HOST_COMPONENT_HOST_NAME_PROPERTY_ID,
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/AbstractProviderModule.java,304,HOST_COMPONENT_COMPONENT_NAME_PROPERTY_ID);
