File,Line_number,SRC
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,3408,protected void addNoMatchingMethodError(final ClassNode receiver, final String name, final ClassNode[] args, final Expression call) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2398,if (leftRedirect.isArray() && !rightRedirect.isArray()) return leftRedirect;
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2768,if (receiver.equals(CLASS_Type) && receiver.getGenericsTypes() != null) {
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,37,import static org.codehaus.groovy.transform.stc.StaticTypeCheckingSupport.chooseBestMethod;
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,38,import static org.codehaus.groovy.transform.stc.StaticTypeCheckingSupport.findDGMMethodsByNameAndArguments;
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,39,import static org.codehaus.groovy.transform.stc.StaticTypeCheckingSupport.implementsInterfaceOrIsSubclassOf;
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,97,&& receiverType.getGenericsTypes()!=null
src/main/org/codehaus/groovy/classgen/asm/sc/StaticTypesCallSiteWriter.java,98,&& !receiverType.getGenericsTypes()[0].isPlaceholder()) {
src/main/org/codehaus/groovy/transform/stc/StaticTypeCheckingVisitor.java,2125,if (receiver.equals(CLASS_Type) && receiver.getGenericsTypes() != null) {
src/main/org/codehaus/groovy/runtime/ProxyGeneratorAdapter.java,153,this.loader = proxyLoader!=null?new InnerLoader(proxyLoader):findClassLoader(superClass);
src/main/org/codehaus/groovy/runtime/ProxyGeneratorAdapter.java,177,return new InnerLoader(cl);
src/main/org/codehaus/groovy/vmplugin/v7/TypeHelper.java,87,return  x==Integer.class    ||  x==int.class    ||
src/main/org/codehaus/groovy/vmplugin/v7/TypeHelper.java,89,x==Character.class  ||  x==char.class   ||
src/main/org/codehaus/groovy/vmplugin/v7/TypeTransformers.java,41,TO_BYTE	    = LOOKUP.findVirtual(Number.class, "byteValue",     MethodType.methodType(Byte.TYPE));
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,40,II  = MethodType.methodType(Void.TYPE, int.class, int.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,41,III = MethodType.methodType(int.class, int.class, int.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,42,LL  = MethodType.methodType(Void.TYPE, long.class, long.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,43,LLL = MethodType.methodType(long.class, long.class, long.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,44,DD  = MethodType.methodType(Void.TYPE, double.class, double.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,45,DDD = MethodType.methodType(double.class, double.class, double.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,46,GG  = MethodType.methodType(Void.TYPE, BigDecimal.class, BigDecimal.class),
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,47,OO  = MethodType.methodType(Void.TYPE, Object.class, Object.class);
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,61,MethodType[] keys = new MethodType[]{II,LL,DD};
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,67,keys = new MethodType[]{II,LL};
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,108,Class leftType = mt.parameterType(0);
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,109,Class rightType = mt.parameterType(1);
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,111,if (isIntCategory(leftType) && isIntCategory(rightType)) return II;
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,112,if (isLongCategory(leftType) && isLongCategory(rightType)) return LL;
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,113,if (isBigDecCategory(leftType) && isBigDecCategory(rightType)) return GG;
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,114,if (isDoubleCategory(leftType) && isDoubleCategory(rightType)) return DD;
src/main/org/codehaus/groovy/vmplugin/v7/IndyMath.java,116,return OO;
