File,Line_number,SRC
src/main/org/codehaus/groovy/runtime/callsite/PerInstancePojoMetaClassSite.java,33,if (info.hasPerInstanceMetaClasses()) {
src/main/org/codehaus/groovy/runtime/callsite/PerInstancePojoMetaClassSite.java,34,try {
src/main/org/codehaus/groovy/runtime/callsite/PerInstancePojoMetaClassSite.java,35,return InvokerHelper.getMetaClass(receiver).invokeMethod(receiver, name, args);
src/main/org/codehaus/groovy/runtime/callsite/PerInstancePojoMetaClassSite.java,37,throw ScriptBytecodeAdapter.unwrap(gre);
src/main/org/codehaus/groovy/runtime/callsite/PerInstancePojoMetaClassSite.java,40,return CallSiteArray.defaultCall(this, receiver, args);
src/main/org/codehaus/groovy/ast/ClassHelper.java,28,import java.util.WeakHashMap;
src/main/org/codehaus/groovy/ast/ClassHelper.java,345,static Map<Class, SoftReference<ClassNode>> classCache = new WeakHashMap<Class,SoftReference<ClassNode>>();
src/main/org/codehaus/groovy/ast/ClassNode.java,1341,ClassNode n = new ClassNode(getName(),getModifiers(),getSuperClass(),null,null);
src/main/org/codehaus/groovy/runtime/callsite/PojoMetaClassSite.java,55,&& version == classInfo.getVersion(); // metaClass is still valid
src/main/groovy/lang/MetaClassImpl.java,1179,cacheEntry = new MetaMethodIndex.CacheEntry ();
src/main/groovy/lang/MetaClassImpl.java,1180,cacheEntry.params = params;
src/main/groovy/lang/MetaClassImpl.java,1181,cacheEntry.method = (MetaMethod) chooseMethod(e.name, methods, params);
src/main/groovy/lang/MetaClassImpl.java,1200,cacheEntry = new MetaMethodIndex.CacheEntry ();
src/main/groovy/lang/MetaClassImpl.java,1202,cacheEntry.params = classes;
src/main/groovy/lang/MetaClassImpl.java,1203,cacheEntry.method = (MetaMethod) chooseMethod(e.name, e.methodsForSuper, classes);
src/main/groovy/lang/MetaClassImpl.java,1204,if (cacheEntry.method.isAbstract()) cacheEntry.method = null;
src/main/groovy/lang/MetaClassImpl.java,1226,cacheEntry = new MetaMethodIndex.CacheEntry ();
src/main/groovy/lang/MetaClassImpl.java,1228,cacheEntry.params = classes;
src/main/groovy/lang/MetaClassImpl.java,1229,cacheEntry.method = (MetaMethod) chooseMethod(e.name, methods, classes);
src/main/groovy/lang/MetaClassImpl.java,1260,cacheEntry = new MetaMethodIndex.CacheEntry ();
src/main/groovy/lang/MetaClassImpl.java,1262,cacheEntry.params = classes;
src/main/groovy/lang/MetaClassImpl.java,1263,cacheEntry.method = pickStaticMethod(methodName, classes);
src/main/org/codehaus/groovy/runtime/metaclass/MetaMethodIndex.java,47,public Class [] params;
src/main/org/codehaus/groovy/runtime/metaclass/MetaMethodIndex.java,48,public MetaMethod method;
src/main/org/codehaus/groovy/control/ResolveVisitor.java,1235,Map<String, GenericsType> oldPNames = genericParameterNames;
src/main/org/codehaus/groovy/control/ResolveVisitor.java,1236,genericParameterNames = new HashMap<String, GenericsType>(genericParameterNames);
src/main/org/codehaus/groovy/control/ResolveVisitor.java,1237,currentClass = node;
src/main/org/codehaus/groovy/control/ResolveVisitor.java,1292,genericParameterNames = oldPNames;
src/main/org/codehaus/groovy/ast/GenericsType.java,17,package org.codehaus.groovy.ast;
src/main/org/codehaus/groovy/ast/GenericsType.java,25,public class GenericsType extends ASTNode {
src/main/org/codehaus/groovy/ast/GenericsType.java,26,private final ClassNode[] upperBounds;
src/main/org/codehaus/groovy/ast/GenericsType.java,27,private final ClassNode lowerBound;
src/main/org/codehaus/groovy/ast/GenericsType.java,28,private ClassNode type;
src/main/org/codehaus/groovy/ast/GenericsType.java,29,private String name;
src/main/org/codehaus/groovy/ast/GenericsType.java,30,private boolean placeholder;
src/main/org/codehaus/groovy/ast/GenericsType.java,31,private boolean resolved;
src/main/org/codehaus/groovy/ast/GenericsType.java,32,private boolean wildcard;
src/main/org/codehaus/groovy/ast/GenericsType.java,34,public GenericsType(ClassNode type, ClassNode[] upperBounds, ClassNode lowerBound) {
src/main/org/codehaus/groovy/ast/GenericsType.java,35,this.type = type;
src/main/org/codehaus/groovy/ast/GenericsType.java,36,this.name = type.isGenericsPlaceHolder() ? type.getUnresolvedName() : type.getName();
src/main/org/codehaus/groovy/ast/GenericsType.java,37,this.upperBounds = upperBounds;
src/main/org/codehaus/groovy/ast/GenericsType.java,38,this.lowerBound = lowerBound;
src/main/org/codehaus/groovy/ast/GenericsType.java,39,placeholder = type.isGenericsPlaceHolder();
src/main/org/codehaus/groovy/ast/GenericsType.java,40,resolved = false;
src/main/org/codehaus/groovy/ast/GenericsType.java,43,public GenericsType(ClassNode basicType) {
src/main/org/codehaus/groovy/ast/GenericsType.java,47,public ClassNode getType() {
src/main/org/codehaus/groovy/ast/GenericsType.java,48,return type;
src/main/org/codehaus/groovy/ast/GenericsType.java,51,public void setType(ClassNode type) {
src/main/org/codehaus/groovy/ast/GenericsType.java,52,this.type = type;
src/main/org/codehaus/groovy/ast/GenericsType.java,55,public String toString() {
src/main/org/codehaus/groovy/ast/GenericsType.java,58,ret += " extends ";
src/main/org/codehaus/groovy/ast/GenericsType.java,59,for (int i = 0; i < upperBounds.length; i++) {
src/main/org/codehaus/groovy/ast/GenericsType.java,66,return ret;
src/main/org/codehaus/groovy/ast/GenericsType.java,69,public ClassNode[] getUpperBounds() {
src/main/org/codehaus/groovy/ast/GenericsType.java,70,return upperBounds;
src/main/org/codehaus/groovy/ast/GenericsType.java,74,return name;
src/main/org/codehaus/groovy/ast/GenericsType.java,77,public boolean isPlaceholder() {
src/main/org/codehaus/groovy/ast/GenericsType.java,78,return placeholder;
src/main/org/codehaus/groovy/ast/GenericsType.java,81,public void setPlaceholder(boolean placeholder) {
src/main/org/codehaus/groovy/ast/GenericsType.java,82,this.placeholder = placeholder;
src/main/org/codehaus/groovy/ast/GenericsType.java,86,public boolean isResolved() {
src/main/org/codehaus/groovy/ast/GenericsType.java,87,return resolved || placeholder;
src/main/org/codehaus/groovy/ast/GenericsType.java,90,public void setResolved(boolean res) {
src/main/org/codehaus/groovy/ast/GenericsType.java,91,resolved = res;
src/main/org/codehaus/groovy/ast/GenericsType.java,94,public void setName(String name) {
src/main/org/codehaus/groovy/ast/GenericsType.java,95,this.name = name;
src/main/org/codehaus/groovy/ast/GenericsType.java,98,public boolean isWildcard() {
src/main/org/codehaus/groovy/ast/GenericsType.java,99,return wildcard;
src/main/org/codehaus/groovy/ast/GenericsType.java,102,public void setWildcard(boolean wildcard) {
src/main/org/codehaus/groovy/ast/GenericsType.java,103,this.wildcard = wildcard;
src/main/org/codehaus/groovy/ast/GenericsType.java,106,public ClassNode getLowerBound() {
src/main/org/codehaus/groovy/ast/GenericsType.java,107,return lowerBound;
src/main/org/codehaus/groovy/classgen/GeneratorContext.java,76,return "_" + classShortName + methodName + "closure" + getNextInnerClassIdx();
src/main/org/codehaus/groovy/control/CompilationUnit.java,936,body.call(context, new GeneratorContext(this.ast), classNode);
src/main/org/codehaus/groovy/ant/Groovyc.java,798,commandLineList.add("org.codehaus.groovy.tools.FileSystemCompiler");
src/main/org/codehaus/groovy/ant/Groovyc.java,903,FileSystemCompiler.doCompilation(configuration, makeCompileUnit(), filenames);
src/main/org/codehaus/groovy/tools/FileSystemCompiler.java,73,System.err.println("Copyright 2003-2010 The Codehaus. http://groovy.codehaus.org/");
src/main/org/codehaus/groovy/tools/FileSystemCompiler.java,138,doCompilation(configuration, null, filenames);
src/main/org/codehaus/groovy/tools/FileSystemCompiler.java,152,commandLineCompile(args);
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,603,mv.visitVarInsn(ALOAD, 0);
src/main/org/codehaus/groovy/classgen/AsmClassGenerator.java,604,mv.visitMethodInsn(INVOKESPECIAL, BytecodeHelper.getClassInternalName(classNode.getSuperClass()), "<init>", "()V");
src/main/org/codehaus/groovy/classgen/Verifier.java,752,if (!statements.isEmpty()) {
src/main/org/codehaus/groovy/classgen/Verifier.java,773,statements.add(1, stmtThis$0);
src/main/org/codehaus/groovy/classgen/Verifier.java,816,return bstmt;
src/main/org/codehaus/groovy/classgen/Verifier.java,824,return null;
src/main/org/codehaus/groovy/reflection/ParameterTypes.java,173,private static Object[] fitToVargs(Object[] argumentArray, CachedClass[] paramTypes) {
src/main/org/codehaus/groovy/reflection/ParameterTypes.java,174,Class vargsClass = ReflectionCache.autoboxType(paramTypes[paramTypes.length - 1].getTheClass().getComponentType());
src/main/org/codehaus/groovy/reflection/ParameterTypes.java,180,Object vargs = MetaClassHelper.makeArray(null, vargsClass, 0);
src/main/org/codehaus/groovy/reflection/ParameterTypes.java,190,Object wrapped = MetaClassHelper.makeArray(lastArgument, vargsClass, 1);
src/main/org/codehaus/groovy/reflection/ParameterTypes.java,191,System.arraycopy(argumentArray, argumentArray.length - 1, wrapped, 0, 1);
