File,Line_number,SRC
storm-core/src/jvm/org/apache/storm/localizer/Localizer.java,546,Utils.unpack(new File(downloadFile), new File(localFileWithVersion));
storm-core/src/jvm/org/apache/storm/utils/Utils.java,862,throws IOException {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,863,JarFile jar = new JarFile(jarFile);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,864,try {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,865,Enumeration<JarEntry> entries = jar.entries();
storm-core/src/jvm/org/apache/storm/utils/Utils.java,866,while (entries.hasMoreElements()) {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,867,final JarEntry entry = entries.nextElement();
storm-core/src/jvm/org/apache/storm/utils/Utils.java,868,if (!entry.isDirectory()) {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,869,InputStream in = jar.getInputStream(entry);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,870,try {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,871,File file = new File(toDir, entry.getName());
storm-core/src/jvm/org/apache/storm/utils/Utils.java,872,ensureDirectory(file.getParentFile());
storm-core/src/jvm/org/apache/storm/utils/Utils.java,873,OutputStream out = new FileOutputStream(file);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,874,try {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,875,copyBytes(in, out, 8192);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,877,out.close();
storm-core/src/jvm/org/apache/storm/utils/Utils.java,880,in.close();
storm-core/src/jvm/org/apache/storm/utils/Utils.java,885,jar.close();
storm-core/src/jvm/org/apache/storm/utils/Utils.java,897,throws IOException {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,898,PrintStream ps = out instanceof PrintStream ? (PrintStream)out : null;
storm-core/src/jvm/org/apache/storm/utils/Utils.java,899,byte buf[] = new byte[buffSize];
storm-core/src/jvm/org/apache/storm/utils/Utils.java,900,int bytesRead = in.read(buf);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,901,while (bytesRead >= 0) {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,902,out.write(buf, 0, bytesRead);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,903,if ((ps != null) && ps.checkError()) {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,904,throw new IOException("Unable to write to output stream.");
storm-core/src/jvm/org/apache/storm/utils/Utils.java,906,bytesRead = in.read(buf);
storm-core/src/jvm/org/apache/storm/utils/Utils.java,932,public static void unTar(File inFile, File untarDir) throws IOException {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,933,if (!untarDir.mkdirs()) {
storm-core/src/jvm/org/apache/storm/utils/Utils.java,934,if (!untarDir.isDirectory()) {
