File,Line_number,SRC
src/java/org/apache/cassandra/db/compaction/CompactionManager.java,740,cfs.table.clearSnapshot(validator.request.sessionid);
src/java/org/apache/cassandra/db/Column.java,280,AbstractType<?> valueValidator = metadata.getValueValidator(name());
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java,1211,throw new InvalidRequestException(String.format("%s cannot be restricted by more than one reation if it includes a IN", name));
src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java,133,Tuple tuple = TupleFactory.getInstance().newTuple();
src/java/org/apache/cassandra/config/DatabaseDescriptor.java,321,throw new ConfigurationException("thrift_max_message_length_in_mb must be greater than thrift_framed_transport_size_in_mb when using TFramedTransport");
src/java/org/apache/cassandra/config/DatabaseDescriptor.java,587,return conf.thrift_max_message_length_in_mb * 1024 * 1024;
src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java,158,TBinaryProtocol binaryProtocol = new TBinaryProtocol(transport, ConfigHelper.getThriftMaxMessageLength(conf));
src/java/org/apache/cassandra/hadoop/ColumnFamilyRecordReader.java,165,TBinaryProtocol binaryProtocol = new TBinaryProtocol(transport, ConfigHelper.getThriftMaxMessageLength(conf));
src/java/org/apache/cassandra/hadoop/ConfigHelper.java,80,private static final String THRIFT_MAX_MESSAGE_LENGTH_IN_MB = "cassandra.thrift.message.max_size_mb";
src/java/org/apache/cassandra/hadoop/ConfigHelper.java,487,conf.setInt(THRIFT_MAX_MESSAGE_LENGTH_IN_MB, maxMessageSizeInMB);
src/java/org/apache/cassandra/hadoop/ConfigHelper.java,496,return conf.getInt(THRIFT_MAX_MESSAGE_LENGTH_IN_MB, 16) * 1024 * 1024; // 16MB is default in Cassandra
src/java/org/apache/cassandra/hadoop/ConfigHelper.java,560,return new Cassandra.Client(new TBinaryProtocol(transport, getThriftMaxMessageLength(conf)));
src/java/org/apache/cassandra/thrift/CassandraDaemon.java,128,TProtocolFactory tProtocolFactory = new TBinaryProtocol.Factory(true, true, DatabaseDescriptor.getThriftMaxMessageLength());
src/java/org/apache/cassandra/thrift/TBinaryProtocol.java,37,this(trans, false, true);
src/java/org/apache/cassandra/thrift/TBinaryProtocol.java,42,this(trans);
src/java/org/apache/cassandra/thrift/TBinaryProtocol.java,45,setReadLength(readLength);
src/java/org/apache/cassandra/thrift/TBinaryProtocol.java,69,super(strictRead, strictWrite, readLength);
src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java,147,addKeyToTuple(tuple, key, cfDef, parseType(cfDef.getKey_validation_class()));
src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java,183,addKeyToTuple(tuple, lastKey, cfDef, parseType(cfDef.getKey_validation_class()));
src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java,193,addKeyToTuple(tuple, lastKey, cfDef, parseType(cfDef.getKey_validation_class()));
src/java/org/apache/cassandra/hadoop/pig/CassandraStorage.java,236,Tuple tuple = keyToTuple(key, cfDef, parseType(cfDef.getKey_validation_class()));
