File,Line_number,SRC
flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/StandaloneSubmittedJobGraphStore.java,46,public void putJobGraph(SubmittedJobGraph jobGraph) throws Exception {
flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/StandaloneSubmittedJobGraphStore.java,51,public void removeJobGraph(JobID jobId) throws Exception {
flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/StandaloneSubmittedJobGraphStore.java,56,public Collection<JobID> getJobIds() throws Exception {
flink-runtime/src/main/java/org/apache/flink/runtime/jobmanager/StandaloneSubmittedJobGraphStore.java,61,public SubmittedJobGraph recoverJobGraph(JobID jobId) throws Exception {
flink-core/src/main/java/org/apache/flink/api/common/typeinfo/NothingTypeInfo.java,56,return 0;
flink-queryable-state/flink-queryable-state-client-java/src/main/java/org/apache/flink/queryablestate/client/VoidNamespaceTypeInfo.java,55,return 0;
flink-runtime/src/main/java/org/apache/flink/runtime/state/VoidNamespaceTypeInfo.java,58,return 0;
flink-libraries/flink-python/src/main/java/org/apache/flink/python/api/PythonPlanBinder.java,506,sets.add(info.setID, op1.union(op2).setParallelism(info.parallelism).name("Union"));
flink-yarn/src/main/java/org/apache/flink/yarn/AbstractYarnClusterDescriptor.java,1096,if (!(file.getFileName().startsWith("flink-dist") &&
flink-yarn/src/main/java/org/apache/flink/yarn/AbstractYarnClusterDescriptor.java,1097,file.getFileName().endsWith("jar"))) {
flink-runtime-web/src/main/java/org/apache/flink/runtime/webmonitor/handlers/JarListHandler.java,103,try {
flink-runtime-web/src/main/java/org/apache/flink/runtime/webmonitor/handlers/JarListHandler.java,104,JarFile jar = new JarFile(f);
flink-clients/src/main/java/org/apache/flink/client/program/PackagedProgram.java,695,name = name.replace(File.separatorChar, '_');
flink-connectors/flink-connector-kafka-base/src/main/java/org/apache/flink/streaming/connectors/kafka/KafkaTableSource.java,75,private StartupMode startupMode;
flink-core/src/main/java/org/apache/flink/core/fs/LimitedConnectionsFileSystem.java,394,final int outputLimit = output && maxNumOpenInputStreams > 0 ? maxNumOpenOutputStreams : Integer.MAX_VALUE;
flink-runtime/src/main/java/org/apache/flink/runtime/metrics/groups/ComponentMetricGroup.java,60,variables = new HashMap<>();
flink-runtime/src/main/java/org/apache/flink/runtime/metrics/groups/ComponentMetricGroup.java,61,putVariables(variables);
flink-runtime/src/main/java/org/apache/flink/runtime/metrics/groups/ComponentMetricGroup.java,63,variables.putAll(parent.getAllVariables());
flink-connectors/flink-connector-kafka-base/src/main/java/org/apache/flink/streaming/connectors/kafka/internals/AbstractFetcher.java,36,import java.util.LinkedList;
flink-connectors/flink-connector-kafka-base/src/main/java/org/apache/flink/streaming/connectors/kafka/internals/AbstractFetcher.java,469,List<KafkaTopicPartitionState<KPH>> partitionStates = new LinkedList<>();
flink-streaming-java/src/main/java/org/apache/flink/streaming/api/graph/StreamGraphGenerator.java,197,if (transform.getBufferTimeout() > 0) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,73,import java.util.concurrent.TimeUnit;
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,309,if (timerService != null && !timerService.isTerminated()) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,310,try {
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,312,final long timeoutMs = getEnvironment().getTaskManagerInfo().getConfiguration().
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,313,getLong(TimerServiceOptions.TIMER_SERVICE_TERMINATION_AWAIT_MS);
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,316,boolean timerShutdownComplete =
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,317,timerService.shutdownAndAwaitPending(timeoutMs, TimeUnit.MILLISECONDS);
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,319,if (!timerShutdownComplete) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,320,LOG.warn("Timer service shutdown exceeded time limit of {} ms while waiting for pending " +
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,324,catch (Throwable t) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/runtime/tasks/StreamTask.java,326,LOG.error("Could not shut down timer service", t);
flink-streaming-java/src/main/java/org/apache/flink/streaming/api/graph/JSONGenerator.java,63,public int compare(Integer o1, Integer o2) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/api/graph/JSONGenerator.java,65,if (streamGraph.getSinkIDs().contains(o1)) {
flink-streaming-java/src/main/java/org/apache/flink/streaming/api/graph/JSONGenerator.java,68,return -1;
flink-streaming-java/src/main/java/org/apache/flink/streaming/api/graph/JSONGenerator.java,70,return o1 - o2;
