File,Line_number,SRC
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,803,future.get();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSource.java,805,LOG.warn("Got exception:" + e);
hbase-client/src/main/java/org/apache/hadoop/hbase/client/replication/ReplicationAdmin.java,484,+ ", but the table descriptors are not same when comapred with source cluster."
hbase-client/src/main/java/org/apache/hadoop/hbase/replication/ReplicationPeerZKImpl.java,211,LOG.fatal("The ReplicationPeer coresponding to peer " + peerConfig
hbase-server/src/main/java/org/apache/hadoop/hbase/HDFSBlocksDistribution.java,116,return "number of unique hosts in the disribution=" +
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1446,HFile.LOG.warn("HDFS checksum verification suceeded for file " +
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/LoadIncrementalHFiles.java,578,+ " cann't be found in hbase:meta.Please use hbck tool to fix it first.");
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/LoadIncrementalHFiles.java,583,+ " cann't be found in hbase:meta.Please use hbck tool to fix it first.");
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentVerificationReport.java,463,System.err.println("[Error] Region assignment verfication report" +
hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionPlacementMaintainer.java,975,opt.addOption("l", "locality", true, "enforce the maxium locality");
hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionPlacementMaintainer.java,976,opt.addOption("m", "min-move", true, "enforce minium assignment move");
hbase-server/src/main/java/org/apache/hadoop/hbase/master/RegionStates.java,859,server.abort("Aborting because error occoured while reading "
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredNodeAssignmentHelper.java,462,LOG.error("Cannot place the secondary and terinary" +
hbase-server/src/main/java/org/apache/hadoop/hbase/master/balancer/FavoredNodeAssignmentHelper.java,500,LOG.error("Cannot place the secondary and terinary" +
hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/ZKProcedureMemberRpcs.java,205,String msg = "Data in for starting procuedure " + opName +
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/HLogSplitterHandler.java,90,LOG.warn("task execution prempted " + wal);
hbase-server/src/main/java/org/apache/hadoop/hbase/security/access/TableAuthManager.java,218,LOG.error("Error occured while updating the global cache", e);
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,704,LOG.warn("Region's boundaries not alligned between stores and META for:");
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,738,LOG.warn("Attempt to adopt ophan hdfs region skipped becuase no files present in " +
hbase-server/src/main/java/org/apache/hadoop/hbase/util/HBaseFsck.java,913,LOG.info("Trying to sildeline reference file "
hbase-server/src/main/java/org/apache/hadoop/hbase/util/hbck/HFileCorruptionChecker.java,253,LOG.warn("Failed to quaratine an HFile in regiondir "
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1253,HFileBlock b = readBlockData(offset, -1, -1, false);
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1364,private ThreadLocal<PrefetchedHeader> prefetchedHeaderForThread =
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1365,new ThreadLocal<PrefetchedHeader>() {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1367,public PrefetchedHeader initialValue() {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1368,return new PrefetchedHeader();
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1510,PrefetchedHeader prefetchedHeader = prefetchedHeaderForThread.get();
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1511,ByteBuffer headerBuf = prefetchedHeader.offset == offset ?
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1512,prefetchedHeader.buf : null;
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1556,+ prefetchedHeader.header.length
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1558,+ Bytes.toStringBinary(prefetchedHeader.header, 0,
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1612,prefetchedHeader.offset = offset + b.getOnDiskSizeWithHeader();
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1613,System.arraycopy(onDiskBlock, onDiskSizeWithHeader,
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlock.java,1614,prefetchedHeader.header, 0, hdrSize);
hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java,1150,if (this.closed) throw new IOException(toString() + " closed");
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,5380,long ts = Math.max(now, oldKv.getTimestamp());
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java,5636,ts = Math.max(now, c.getTimestamp());
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/replication/VerifyReplication.java,172,LOG.error(counter.toString() + ", rowkey=" + Bytes.toString(row.getRow()));
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3817,mergingRegions.remove(encodedName);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3818,regionOnline(a, sn);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3819,regionOnline(b, sn);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3822,if (isTableDisabledOrDisabling(p.getTable())) {
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3823,invokeUnAssign(a);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,3824,invokeUnAssign(b);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java,4204,case MERGE_REVERTED:
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsSource.java,84,globalSourceSource.setLastShippedAge(age);
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/Replication.java,355,List<ReplicationSourceInterface> sources = this.replicationManager.getSources();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,62,this.replicationLoadSourceList = new ArrayList<ClusterStatusProtos.ReplicationLoadSource>();
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,83,rLoadSourceBuild.setPeerID(sm.getPeerID());
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationLoad.java,89,this.replicationLoadSourceList.add(rLoadSourceBuild.build());
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,485,for (ReplicationSourceInterface src : this.sources) {
hbase-server/src/main/java/org/apache/hadoop/hbase/replication/regionserver/ReplicationSourceManager.java,486,if (id.equals(src.getPeerClusterId())) {
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileBlockIndex.java,337,keyRelOffset;
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/IncreasingToUpperBoundRegionSplitPolicy.java,46,private long initialSize;
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,1134,createRegionServerStatusStub();
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,2070,createRegionServerStatusStub() {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,2077,boolean refresh = false; // for the first time, use cached data
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,2140,ServerName masterServerName = createRegionServerStatusStub();
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,695,execOperation(coprocessors.isEmpty() ? null : new CoprocessorOperation() {
hbase-server/src/main/java/org/apache/hadoop/hbase/master/MasterCoprocessorHost.java,710,execOperation(coprocessors.isEmpty() ? null : new CoprocessorOperation() {
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHost.java,79,execOperation(coprocessors.isEmpty() ? null : new CoprocessorOperation() {
hbase-server/src/main/java/org/apache/hadoop/hbase/JMXListener.java,39,import javax.rmi.ssl.SslRMIClientSocketFactory;
hbase-server/src/main/java/org/apache/hadoop/hbase/JMXListener.java,40,import javax.rmi.ssl.SslRMIServerSocketFactory;
hbase-server/src/main/java/org/apache/hadoop/hbase/JMXListener.java,125,LocateRegistry.createRegistry(rmiRegistryPort);
hbase-client/src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java,1863,return new DelayedClosing(hci, stoppable);
hbase-server/src/main/java/org/apache/hadoop/hbase/master/handler/TruncateTableHandler.java,112,newRegions = regions.toArray(new HRegionInfo[regions.size()]);
hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/RESTServer.java,47,import org.mortbay.jetty.security.SslSelectChannelConnector;
hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/RESTServer.java,192,SslSelectChannelConnector sslConnector = new SslSelectChannelConnector();
