File,Line_number,SRC
src/java/org/apache/cassandra/service/StorageService.java,2124,return stringify(tokenMetadata.getBootstrapTokens().values());
src/java/org/apache/cassandra/service/StorageService.java,1953,currentReplicaEndpoints.put(range, Table.open(table).getReplicationStrategy().calculateNaturalEndpoints(range.right, tokenMetadata.cloneOnlyTokenMap()));
src/java/org/apache/cassandra/tools/NodeProbe.java,63,private static final String fmtUrl = "service:jmx:rmi:///jndi/rmi://%s:%d/jmxrmi";
src/java/org/apache/cassandra/utils/ByteBufferUtil.java,77,private static final Charset UTF_8 = Charset.forName("UTF-8");
src/java/org/apache/cassandra/utils/ByteBufferUtil.java,124,return string(buffer, UTF_8);
src/java/org/apache/cassandra/utils/ByteBufferUtil.java,138,return string(buffer, position, length, UTF_8);
src/java/org/apache/cassandra/utils/ByteBufferUtil.java,231,return ByteBuffer.wrap(s.getBytes(UTF_8));
src/java/org/apache/cassandra/thrift/CustomTThreadPoolServer.java,100,Thread.sleep(100);
src/java/org/apache/cassandra/thrift/CustomTThreadPoolServer.java,221,activeClients.decrementAndGet();
src/java/org/apache/cassandra/thrift/CustomTThreadPoolServer.java,228,inputTransport.close();
src/java/org/apache/cassandra/thrift/CustomTThreadPoolServer.java,233,outputTransport.close();
src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java,62,private final HashMap<UUID, Integer> cfLastWrite = new HashMap<UUID, Integer>();
src/java/org/apache/cassandra/db/commitlog/CommitLogSegment.java,334,return cfLastWrite.keySet();
src/java/org/apache/cassandra/db/ColumnFamilyStore.java,1366,DecoratedKey dk = new DecoratedKey(partitioner.getToken(ByteBuffer.wrap(key.getBytes())), ByteBuffer.wrap(key.getBytes()));
src/java/org/apache/cassandra/tools/NodeCmd.java,269,Map<String, Map<InetAddress, Float>> perDcOwnerships = Maps.newLinkedHashMap();
src/java/org/apache/cassandra/tools/NodeCmd.java,273,String dc = probe.getEndpointSnitchInfoProxy().getDatacenter(ownership.getKey().getHostAddress());
src/java/org/apache/cassandra/tools/NodeCmd.java,275,perDcOwnerships.put(dc, new LinkedHashMap<InetAddress, Float>());
src/java/org/apache/cassandra/tools/NodeCmd.java,276,perDcOwnerships.get(dc).put(ownership.getKey(), ownership.getValue());
src/java/org/apache/cassandra/tools/NodeCmd.java,313,tokens.addAll(endpointsToTokens.get(entry.getKey().getHostAddress()));
src/java/org/apache/cassandra/tools/NodeCmd.java,315,totalReplicas += entry.getValue();
src/java/org/apache/cassandra/tools/NodeCmd.java,400,throws UnknownHostException
src/java/org/apache/cassandra/tools/NodeCmd.java,403,EndpointSnitchInfoMBean epSnitchInfo = probe.getEndpointSnitchInfoProxy();
src/java/org/apache/cassandra/tools/NodeCmd.java,413,return ownershipByDc;
src/java/org/apache/cassandra/tools/NodeCmd.java,439,boolean hasEffectiveOwns, boolean isTokenPerNode) throws UnknownHostException
src/java/org/apache/cassandra/tools/NodeCmd.java,463,int tokens = probe.getTokens(endpoint).size();
src/java/org/apache/cassandra/tools/NodeCmd.java,331,String endpoint = entry.getKey().getHostAddress();
src/java/org/apache/cassandra/tools/NodeCmd.java,334,String rack;
src/java/org/apache/cassandra/tools/NodeCmd.java,335,try
src/java/org/apache/cassandra/tools/NodeCmd.java,337,rack = probe.getEndpointSnitchInfoProxy().getRack(endpoint);
src/java/org/apache/cassandra/tools/NodeCmd.java,341,rack = "Unknown";
src/java/org/apache/cassandra/tools/NodeCmd.java,345,? "Up"
src/java/org/apache/cassandra/tools/NodeCmd.java,347,? "Down"
src/java/org/apache/cassandra/tools/NodeCmd.java,348,: "?";
src/java/org/apache/cassandra/tools/NodeCmd.java,350,String state = "Normal";
src/java/org/apache/cassandra/tools/NodeCmd.java,353,state = "Joining";
src/java/org/apache/cassandra/tools/NodeCmd.java,355,state = "Leaving";
src/java/org/apache/cassandra/tools/NodeCmd.java,357,state = "Moving";
src/java/org/apache/cassandra/tools/NodeCmd.java,361,: "?";
src/java/org/apache/cassandra/tools/NodeCmd.java,362,String owns = new DecimalFormat("##0.00%").format(entry.getValue());
src/java/org/apache/cassandra/tools/NodeCmd.java,363,outs.printf(format, endpoint, rack, status, state, load, owns, token);
src/java/org/apache/cassandra/service/StorageService.java,570,FBUtilities.waitOnFutures(flushes);
src/java/org/apache/cassandra/db/DataTracker.java,392,int count = 0;
src/java/org/apache/cassandra/db/DataTracker.java,395,sum += sstable.getEstimatedColumnCount().mean();
src/java/org/apache/cassandra/db/DataTracker.java,396,count++;
src/java/org/apache/cassandra/metrics/ColumnFamilyMetrics.java,216,sum += sstable.getEstimatedRowSize().mean();
src/java/org/apache/cassandra/metrics/ColumnFamilyMetrics.java,217,count++;
src/java/org/apache/cassandra/service/MigrationManager.java,158,return MessagingService.instance().getVersion(endpoint) >= MessagingService.VERSION_117
src/java/org/apache/cassandra/service/MigrationManager.java,159,&& MessagingService.instance().getVersion(endpoint) <= MessagingService.current_version
src/java/org/apache/cassandra/service/MigrationManager.java,160,&& !Gossiper.instance.isFatClient(endpoint);
src/java/org/apache/cassandra/service/StorageService.java,2357,logger.info("adding secondary index {} to operation", si.getIndexName());
src/java/org/apache/cassandra/service/StorageService.java,2358,valid.add(si.getIndexCfs());
src/java/org/apache/cassandra/service/MigrationManager.java,53,public class MigrationManager implements IEndpointStateChangeSubscriber
src/java/org/apache/cassandra/service/MigrationManager.java,85,return;
src/java/org/apache/cassandra/service/MigrationManager.java,87,maybeScheduleSchemaPull(UUID.fromString(value.value), endpoint);
