File,Line_number,SRC
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,45,private static final String GROBID_ISALIVE_PATH = "/grobid"; // isalive
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,49,private static final String GROBID_PROCESSHEADER_PATH = "/processHeaderDocument";
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,61,if (restHostUrlStr == null
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,62,|| (restHostUrlStr != null && restHostUrlStr.equals(""))) {
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,78,Response response = WebClient
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,81,.post(body);
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,107,.accept(MediaType.TEXT_HTML).get();
tika-parsers/src/main/java/org/apache/tika/parser/journal/GrobidRESTParser.java,109,return resp != null && !resp.equals("") && resp.startsWith("<h4>");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,34,import org.apache.tika.extractor.EmbeddedDocumentExtractor;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,233,EmbeddedDocumentExtractor embeddedDocumentExtractor =
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,234,EmbeddedDocumentUtil.getEmbeddedDocumentExtractor(context);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,236,embeddedMetadata.set(TikaCoreProperties.ORIGINAL_RESOURCE_NAME, entry.getName());
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,245,if (embeddedDocumentExtractor.shouldParseEmbedded(embeddedMetadata)) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,246,embeddedDocumentExtractor.parseEmbedded(zip,
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,48,String filename = TikaResource.detectFilename(httpHeaders
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,49,.getRequestHeaders());
tika-server/src/main/java/org/apache/tika/server/resource/DetectorResource.java,52,try {
tika-parsers/src/main/java/org/apache/tika/parser/ocr/TesseractOCRConfig.java,235,throw new IllegalArgumentException("Invalid language code");
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,297,ais.close();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,298,tmp.close();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,301,xhtml.endDocument();
tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,354,boolean usesEncryption = ((ZipArchiveEntry) entry).getGeneralPurposeBit().usesEncryption();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentParser.java,239,TikaCoreProperties.EmbeddedResourceType.THUMBNAIL);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,52,private interface Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,55,private static class TextStyle implements Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,56,public boolean italic;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,57,public boolean bold;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,58,public boolean underlined;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,61,public String toString() {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,62,return "TextStyle{" +
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,70,private static class ListStyle implements Style {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,71,public boolean ordered;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,73,public String getTag() {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,74,return ordered ? "ol" : "ul";
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,78,private static final class OpenDocumentElementMappingContentHandler extends
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,79,ElementMappingContentHandler {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,80,private static final char[] SPACE = new char[]{ ' '};
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,81,private static final String CLASS = "class";
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,82,private static final Attributes ANNOTATION_ATTRIBUTES = buildAttributes(CLASS, "annotation");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,83,private static final Attributes NOTE_ATTRIBUTES = buildAttributes(CLASS, "note");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,84,private static final Attributes NOTES_ATTRIBUTES = buildAttributes(CLASS, "notes");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,86,private static Attributes buildAttributes(String key, String value) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,87,AttributesImpl attrs = new AttributesImpl();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,88,attrs.addAttribute("", key, key, "CDATA", value);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,89,return attrs;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,92,private final ContentHandler handler;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,93,private final BitSet textNodeStack = new BitSet();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,94,private int nodeDepth = 0;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,95,private int completelyFiltered = 0;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,96,private Stack<String> headingStack = new Stack<String>();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,97,private Map<String, TextStyle> paragraphTextStyleMap = new HashMap<String, TextStyle>();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,98,private Map<String, TextStyle> textStyleMap = new HashMap<String, TextStyle>();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,99,private Map<String, ListStyle> listStyleMap = new HashMap<String, ListStyle>();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,100,private String currParagraphStyleName; //paragraph style name
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,101,private TextStyle currTextStyle; //this is the text style for particular spans/paragraphs
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,102,private String currTextStyleName;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,104,private Stack<ListStyle> listStyleStack = new Stack<ListStyle>();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,105,private ListStyle listStyle;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,108,private boolean curUnderlined;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,109,private boolean curBold;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,110,private boolean curItalic;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,114,boolean hasWrittenStartStyleTags = false;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,116,private int pDepth = 0;  //<p> can appear inside comments and other things that are already inside <p>
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,120,private OpenDocumentElementMappingContentHandler(ContentHandler handler,
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,121,Map<QName, TargetElement> mappings) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,122,super(handler, mappings);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,123,this.handler = handler;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,128,throws SAXException {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,130,if (completelyFiltered == 0 && nodeDepth > 0
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,131,&& textNodeStack.get(nodeDepth - 1)) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,132,if (!hasWrittenStartStyleTags) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,133,updateStyleTags();
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,134,hasWrittenStartStyleTags = true;
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,136,super.characters(ch, start, length);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,142,private boolean needsCompleteFiltering(
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,143,String namespaceURI, String localName) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,144,if (TEXT_NS.equals(namespaceURI)) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,146,|| localName.endsWith("-style");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,148,return TABLE_NS.equals(namespaceURI) && "covered-table-cell".equals(localName);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,152,private String getXHTMLHeaderTagName(Attributes atts) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,153,String depthStr = atts.getValue(TEXT_NS, "outline-level");
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,154,if (depthStr == null) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,155,return "h1";
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,158,int depth = Integer.parseInt(depthStr);
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,159,if (depth >= 6) {
tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,160,return "h6";
