File,Line_number,SRC
hplsql/src/main/java/org/apache/hive/hplsql/Select.java,149,exec.closeQuery(query, exec.conf.defaultConnection);
hplsql/src/main/java/org/apache/hive/hplsql/Select.java,152,exec.closeQuery(query, exec.conf.defaultConnection);
hplsql/src/main/java/org/apache/hive/hplsql/Stmt.java,639,exec.closeQuery(query, exec.conf.defaultConnection);
metastore/src/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,263,((Connection)jdoConn.getNativeConnection()).createStatement().execute(queryText);
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,29,import com.sun.management.HotSpotDiagnosticMXBean;
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,36,private static volatile HotSpotDiagnosticMXBean hotspotMBean;
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,65,HOTSPOT_BEAN_NAME, HotSpotDiagnosticMXBean.class);
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,67,throw re;
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,69,throw new RuntimeException(exp);
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,72,try {
ql/src/java/org/apache/hadoop/hive/ql/debug/Utils.java,73,hotspotMBean.dumpHeap(fileName, live);
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java,452,int hashCode = (keyHashCode == -1) ? writeBuffers.hashCode(keyOffset, keyLength) : keyHashCode;
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java,686,writeBuffers.setReadPoint(getFirstRecordLengthsOffset(ref, null));
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java,687,int valueLength = (int)writeBuffers.readVLong(), keyLength = (int)writeBuffers.readVLong();
ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/BytesBytesMultiHashMap.java,766,writeBuffers.setReadPoint(getFirstRecordLengthsOffset(oldRef, null));
